Order_ID,Customer_ID,Customer_Name,Age,Gender,c,Category,Sales,Order_Date
329,2349,Customer_329,47,Male,Karachi,Grocery,74361,2022-01-14 16:00:00
330,1463,Customer_330,23,Female,Peshawar,Clothing,4986,2022-01-14 17:00:00
331,2372,Customer_331,46,Male,Lahore,Grocery,19612,2022-01-14 18:00:00
332,2794,Customer_332,25,Male,Karachi,Clothing,52197,2022-01-14 19:00:00
333,1659,Customer_333,61,Male,Islamabad,Grocery,56498,2022-01-14 20:00:00
334,1763,Customer_334,62,Female,Quetta,Grocery,27076,2022-01-14 21:00:00
335,1954,Customer_335,60,Female,Quetta,Electronics,50600,2022-01-14 22:00:00
336,2955,Customer_336,61,Male,Peshawar,Clothing,21820,2022-01-14 23:00:00
337,1402,Customer_337,50,Female,Islamabad,Clothing,66229,2022-01-15 00:00:00
338,2369,Customer_338,34,Female,Lahore,Electronics,29644,2022-01-15 01:00:00
339,2986,Customer_339,28,Female,Quetta,Grocery,57826,2022-01-15 02:00:00
340,2534,Customer_340,30,Female,Islamabad,Grocery,77648,2022-01-15 03:00:00
341,1146,Customer_341,28,Female,Peshawar,Electronics,19807,2022-01-15 04:00:00
342,2171,Customer_342,48,Male,Karachi,Electronics,61098,2022-01-15 05:00:00
343,1863,Customer_343,45,Male,Peshawar,Furniture,20123,2022-01-15 06:00:00
344,2734,Customer_344,61,Male,Peshawar,Grocery,20749,2022-01-15 07:00:00
345,2843,Customer_345,23,Female,Islamabad,Furniture,74265,2022-01-15 08:00:00
346,1488,Customer_346,58,Female,Quetta,Clothing,72631,2022-01-15 09:00:00
347,1928,Customer_347,33,Female,Islamabad,Furniture,38877,2022-01-15 10:00:00
348,2959,Customer_348,21,Female,Karachi,Electronics,52865,2022-01-15 11:00:00
349,2663,Customer_349,52,Male,Islamabad,Electronics,35051,2022-01-15 12:00:00
350,1550,Customer_350,43,Male,Lahore,Electronics,43426,2022-01-15 13:00:00
351,1337,Customer_351,29,Male,Peshawar,Electronics,39099,2022-01-15 14:00:00
352,1871,Customer_352,28,Male,Quetta,Furniture,23093,2022-01-15 15:00:00
353,1640,Customer_353,54,Male,Karachi,Furniture,60834,2022-01-15 16:00:00
354,2802,Customer_354,42,Male,Peshawar,Furniture,60393,2022-01-15 17:00:00
355,2976,Customer_355,35,Female,Islamabad,Electronics,43136,2022-01-15 18:00:00
356,1472,Customer_356,36,Female,Lahore,Electronics,69725,2022-01-15 19:00:00
357,2969,Customer_357,40,Male,Islamabad,Grocery,40863,2022-01-15 20:00:00
358,1150,Customer_358,55,Female,Peshawar,Grocery,56459,2022-01-15 21:00:00
359,2438,Customer_359,35,Male,Karachi,Electronics,1620,2022-01-15 22:00:00
360,2321,Customer_360,43,Male,Quetta,Grocery,16991,2022-01-15 23:00:00
361,2634,Customer_361,23,Female,Peshawar,Clothing,44138,2022-01-16 00:00:00
362,1262,Customer_362,21,Male,Karachi,Clothing,39562,2022-01-16 01:00:00
363,2787,Customer_363,61,Male,Peshawar,Electronics,5693,2022-01-16 02:00:00
364,1143,Customer_364,46,Male,Lahore,Furniture,15713,2022-01-16 03:00:00
365,1345,Customer_365,51,Female,Islamabad,Clothing,17687,2022-01-16 04:00:00
366,1623,Customer_366,34,Female,Quetta,Clothing,10540,2022-01-16 05:00:00
367,2016,Customer_367,60,Female,Karachi,Furniture,66802,2022-01-16 06:00:00
368,2595,Customer_368,60,Female,Quetta,Grocery,30449,2022-01-16 07:00:00
369,1880,Customer_369,33,Male,Quetta,Furniture,4027,2022-01-16 08:00:00
370,1001,Customer_370,19,Female,Quetta,Grocery,77057,2022-01-16 09:00:00
371,1896,Customer_371,51,Female,Karachi,Grocery,77794,2022-01-16 10:00:00
372,2327,Customer_372,25,Female,Karachi,Furniture,19257,2022-01-16 11:00:00
373,1253,Customer_373,30,Male,Quetta,Grocery,25912,2022-01-16 12:00:00
374,2675,Customer_374,59,Female,Islamabad,Clothing,14812,2022-01-16 13:00:00
375,1452,Customer_375,25,Female,Peshawar,Electronics,22619,2022-01-16 14:00:00
376,2060,Customer_376,47,Male,Quetta,Grocery,12304,2022-01-16 15:00:00
377,2183,Customer_377,49,Male,Lahore,Clothing,54486,2022-01-16 16:00:00
378,2014,Customer_378,53,Male,Quetta,Furniture,47045,2022-01-16 17:00:00
379,1008,Customer_379,64,Male,Karachi,Grocery,77019,2022-01-16 18:00:00
380,2256,Customer_380,47,Female,Peshawar,Clothing,30499,2022-01-16 19:00:00
381,2122,Customer_381,18,Male,Lahore,Grocery,40258,2022-01-16 20:00:00
382,2682,Customer_382,60,Female,Peshawar,Furniture,70019,2022-01-16 21:00:00
383,1815,Customer_383,56,Female,Peshawar,Electronics,4268,2022-01-16 22:00:00
384,1207,Customer_384,34,Female,Lahore,Grocery,2004,2022-01-16 23:00:00
385,2154,Customer_385,37,Female,Quetta,Electronics,68486,2022-01-17 00:00:00
386,1403,Customer_386,41,Female,Quetta,Grocery,77272,2022-01-17 01:00:00
387,1151,Customer_387,39,Male,Quetta,Grocery,8502,2022-01-17 02:00:00
388,1053,Customer_388,46,Female,Islamabad,Furniture,75927,2022-01-17 03:00:00
389,2143,Customer_389,39,Female,Quetta,Grocery,39287,2022-01-17 04:00:00
390,2696,Customer_390,61,Female,Lahore,Clothing,14398,2022-01-17 05:00:00
391,2943,Customer_391,26,Male,Islamabad,Clothing,10972,2022-01-17 06:00:00
392,1627,Customer_392,54,Female,Quetta,Electronics,33132,2022-01-17 07:00:00
393,1586,Customer_393,27,Female,Islamabad,Electronics,34243,2022-01-17 08:00:00
394,2648,Customer_394,53,Male,Lahore,Clothing,79038,2022-01-17 09:00:00
395,2991,Customer_395,54,Female,Quetta,Electronics,43886,2022-01-17 10:00:00
396,2443,Customer_396,45,Female,Karachi,Electronics,43888,2022-01-17 11:00:00
397,2445,Customer_397,45,Male,Lahore,Clothing,21823,2022-01-17 12:00:00
398,1103,Customer_398,59,Female,Peshawar,Clothing,69769,2022-01-17 13:00:00
399,2875,Customer_399,60,Female,Peshawar,Clothing,41819,2022-01-17 14:00:00
400,1253,Customer_400,38,Female,Lahore,Furniture,68259,2022-01-17 15:00:00
401,2250,Customer_401,41,Female,Peshawar,Furniture,17368,2022-01-17 16:00:00
402,2135,Customer_402,59,Female,Lahore,Clothing,2580,2022-01-17 17:00:00
403,1509,Customer_403,57,Male,Karachi,Grocery,14276,2022-01-17 18:00:00
404,2496,Customer_404,19,Male,Lahore,Clothing,66731,2022-01-17 19:00:00
405,1098,Customer_405,25,Male,Quetta,Furniture,55952,2022-01-17 20:00:00
406,1152,Customer_406,44,Female,Quetta,Electronics,54312,2022-01-17 21:00:00
407,2884,Customer_407,39,Female,Islamabad,Grocery,63771,2022-01-17 22:00:00
408,1913,Customer_408,54,Female,Peshawar,Grocery,78085,2022-01-17 23:00:00
409,2919,Customer_409,44,Male,Peshawar,Electronics,59042,2022-01-18 00:00:00
410,1877,Customer_410,46,Female,Lahore,Grocery,16128,2022-01-18 01:00:00
411,1337,Customer_411,20,Female,Peshawar,Electronics,8765,2022-01-18 02:00:00
412,2729,Customer_412,61,Female,Quetta,Furniture,25171,2022-01-18 03:00:00
413,1821,Customer_413,30,Male,Karachi,Grocery,12960,2022-01-18 04:00:00
414,2186,Customer_414,62,Male,Lahore,Grocery,3977,2022-01-18 05:00:00
415,2743,Customer_415,27,Female,Peshawar,Electronics,2702,2022-01-18 06:00:00
416,1956,Customer_416,53,Female,Quetta,Electronics,12350,2022-01-18 07:00:00
417,2704,Customer_417,26,Female,Islamabad,Furniture,21309,2022-01-18 08:00:00
418,1160,Customer_418,44,Male,Peshawar,Electronics,71386,2022-01-18 09:00:00
419,2603,Customer_419,51,Male,Karachi,Electronics,3306,2022-01-18 10:00:00
420,1800,Customer_420,18,Male,Karachi,Furniture,7663,2022-01-18 11:00:00
421,1397,Customer_421,49,Female,Peshawar,Clothing,685,2022-01-18 12:00:00
422,2300,Customer_422,42,Male,Peshawar,Clothing,25218,2022-01-18 13:00:00
423,1815,Customer_423,46,Female,Quetta,Electronics,77581,2022-01-18 14:00:00
424,2939,Customer_424,24,Female,Peshawar,Furniture,56702,2022-01-18 15:00:00
425,2527,Customer_425,20,Male,Islamabad,Clothing,25715,2022-01-18 16:00:00
426,2919,Customer_426,37,Female,Quetta,Furniture,28825,2022-01-18 17:00:00
427,2415,Customer_427,37,Male,Lahore,Electronics,18958,2022-01-18 18:00:00
428,2158,Customer_428,47,Female,Islamabad,Electronics,16506,2022-01-18 19:00:00
429,2218,Customer_429,52,Female,Quetta,Furniture,33469,2022-01-18 20:00:00
430,1400,Customer_430,52,Male,Quetta,Grocery,77320,2022-01-18 21:00:00
431,1639,Customer_431,56,Female,Karachi,Electronics,28155,2022-01-18 22:00:00
432,2056,Customer_432,44,Female,Quetta,Electronics,9602,2022-01-18 23:00:00
433,1687,Customer_433,43,Female,Islamabad,Electronics,67607,2022-01-19 00:00:00
434,1459,Customer_434,31,Female,Peshawar,Electronics,22053,2022-01-19 01:00:00
435,1954,Customer_435,34,Female,Islamabad,Furniture,67365,2022-01-19 02:00:00
436,2906,Customer_436,35,Female,Lahore,Furniture,41920,2022-01-19 03:00:00
437,1469,Customer_437,62,Female,Quetta,Furniture,25882,2022-01-19 04:00:00
438,2398,Customer_438,46,Female,Quetta,Furniture,69735,2022-01-19 05:00:00
439,2045,Customer_439,37,Male,Quetta,Grocery,39295,2022-01-19 06:00:00
440,1749,Customer_440,44,Male,Quetta,Furniture,51925,2022-01-19 07:00:00
441,2693,Customer_441,35,Female,Karachi,Furniture,57902,2022-01-19 08:00:00
442,1037,Customer_442,21,Female,Karachi,Electronics,63039,2022-01-19 09:00:00
443,1229,Customer_443,18,Male,Peshawar,Grocery,76703,2022-01-19 10:00:00
444,2388,Customer_444,18,Female,Quetta,Electronics,23959,2022-01-19 11:00:00
445,1562,Customer_445,43,Male,Lahore,Grocery,50149,2022-01-19 12:00:00
446,1437,Customer_446,62,Male,Peshawar,Clothing,72995,2022-01-19 13:00:00
447,2799,Customer_447,37,Male,Quetta,Grocery,46884,2022-01-19 14:00:00
448,2306,Customer_448,40,Female,Karachi,Grocery,72246,2022-01-19 15:00:00
449,1026,Customer_449,27,Female,Lahore,Electronics,78553,2022-01-19 16:00:00
450,1225,Customer_450,28,Female,Peshawar,Grocery,56778,2022-01-19 17:00:00
451,2300,Customer_451,58,Male,Lahore,Grocery,78656,2022-01-19 18:00:00
452,1797,Customer_452,58,Male,Quetta,Electronics,37244,2022-01-19 19:00:00
453,2632,Customer_453,22,Male,Islamabad,Clothing,31068,2022-01-19 20:00:00
454,1283,Customer_454,18,Female,Lahore,Clothing,18491,2022-01-19 21:00:00
455,1878,Customer_455,34,Male,Lahore,Clothing,9412,2022-01-19 22:00:00
456,1959,Customer_456,39,Male,Karachi,Grocery,33027,2022-01-19 23:00:00
457,2504,Customer_457,51,Female,Quetta,Electronics,50926,2022-01-20 00:00:00
458,1452,Customer_458,62,Male,Lahore,Clothing,20907,2022-01-20 01:00:00
459,2019,Customer_459,58,Male,Quetta,Clothing,12844,2022-01-20 02:00:00
460,2852,Customer_460,46,Female,Karachi,Clothing,2855,2022-01-20 03:00:00
461,1815,Customer_461,21,Female,Quetta,Clothing,55233,2022-01-20 04:00:00
462,1658,Customer_462,22,Male,Karachi,Electronics,66785,2022-01-20 05:00:00
463,2539,Customer_463,28,Female,Karachi,Clothing,46233,2022-01-20 06:00:00
464,1546,Customer_464,38,Male,Peshawar,Grocery,57415,2022-01-20 07:00:00
465,2215,Customer_465,52,Female,Quetta,Grocery,53216,2022-01-20 08:00:00
466,2072,Customer_466,29,Male,Islamabad,Electronics,39026,2022-01-20 09:00:00
467,2535,Customer_467,43,Female,Peshawar,Furniture,18588,2022-01-20 10:00:00
468,1016,Customer_468,36,Male,Karachi,Clothing,65877,2022-01-20 11:00:00
469,2195,Customer_469,62,Female,Islamabad,Clothing,44905,2022-01-20 12:00:00
470,2243,Customer_470,24,Female,Lahore,Grocery,39342,2022-01-20 13:00:00
471,1157,Customer_471,64,Female,Lahore,Electronics,62288,2022-01-20 14:00:00
472,1476,Customer_472,24,Female,Peshawar,Furniture,52029,2022-01-20 15:00:00
473,2069,Customer_473,43,Female,Islamabad,Grocery,52883,2022-01-20 16:00:00
474,2396,Customer_474,57,Female,Quetta,Furniture,39677,2022-01-20 17:00:00
475,1517,Customer_475,22,Female,Islamabad,Electronics,39556,2022-01-20 18:00:00
476,1098,Customer_476,38,Male,Peshawar,Electronics,66921,2022-01-20 19:00:00
477,2915,Customer_477,31,Male,Quetta,Electronics,34132,2022-01-20 20:00:00
478,2768,Customer_478,21,Female,Quetta,Grocery,40185,2022-01-20 21:00:00
479,2060,Customer_479,40,Female,Lahore,Electronics,77722,2022-01-20 22:00:00
480,1279,Customer_480,59,Male,Islamabad,Grocery,69090,2022-01-20 23:00:00
481,2372,Customer_481,37,Male,Quetta,Grocery,9477,2022-01-21 00:00:00
482,1496,Customer_482,32,Female,Peshawar,Clothing,49467,2022-01-21 01:00:00
483,1301,Customer_483,62,Male,Lahore,Grocery,74572,2022-01-21 02:00:00
484,1180,Customer_484,46,Male,Quetta,Grocery,15570,2022-01-21 03:00:00
485,1606,Customer_485,25,Female,Islamabad,Clothing,22000,2022-01-21 04:00:00
486,2122,Customer_486,58,Female,Lahore,Furniture,10511,2022-01-21 05:00:00
487,1699,Customer_487,36,Female,Islamabad,Clothing,48539,2022-01-21 06:00:00
488,1992,Customer_488,56,Male,Islamabad,Clothing,9396,2022-01-21 07:00:00
489,2139,Customer_489,63,Female,Islamabad,Electronics,40458,2022-01-21 08:00:00
490,1190,Customer_490,45,Female,Lahore,Electronics,42412,2022-01-21 09:00:00
491,1252,Customer_491,63,Male,Quetta,Clothing,1314,2022-01-21 10:00:00
492,1980,Customer_492,44,Female,Karachi,Electronics,75776,2022-01-21 11:00:00
493,1927,Customer_493,21,Male,Quetta,Clothing,25219,2022-01-21 12:00:00
494,2184,Customer_494,32,Male,Lahore,Electronics,20650,2022-01-21 13:00:00
495,2279,Customer_495,52,Male,Karachi,Grocery,70994,2022-01-21 14:00:00
496,2346,Customer_496,54,Male,Karachi,Electronics,4325,2022-01-21 15:00:00
497,1127,Customer_497,18,Male,Karachi,Electronics,50868,2022-01-21 16:00:00
498,1017,Customer_498,20,Male,Peshawar,Grocery,15300,2022-01-21 17:00:00
499,2816,Customer_499,64,Female,Lahore,Clothing,76035,2022-01-21 18:00:00
500,2758,Customer_500,41,Female,Peshawar,Electronics,75517,2022-01-21 19:00:00
501,1565,Customer_501,44,Female,Karachi,Electronics,49005,2022-01-21 20:00:00
502,1569,Customer_502,57,Male,Peshawar,Grocery,58399,2022-01-21 21:00:00
503,2346,Customer_503,53,Female,Peshawar,Grocery,23101,2022-01-21 22:00:00
504,2895,Customer_504,51,Male,Lahore,Grocery,11177,2022-01-21 23:00:00
505,1685,Customer_505,46,Female,Islamabad,Furniture,30052,2022-01-22 00:00:00
506,2815,Customer_506,41,Male,Peshawar,Grocery,68391,2022-01-22 01:00:00
507,1625,Customer_507,41,Female,Peshawar,Clothing,75193,2022-01-22 02:00:00
508,2311,Customer_508,59,Male,Karachi,Electronics,33792,2022-01-22 03:00:00
509,2966,Customer_509,21,Female,Karachi,Electronics,66597,2022-01-22 04:00:00
510,1853,Customer_510,20,Male,Karachi,Furniture,74203,2022-01-22 05:00:00
511,2686,Customer_511,51,Female,Quetta,Electronics,16684,2022-01-22 06:00:00
512,1961,Customer_512,40,Male,Peshawar,Electronics,61546,2022-01-22 07:00:00
513,2662,Customer_513,40,Female,Karachi,Clothing,67241,2022-01-22 08:00:00
514,1154,Customer_514,62,Female,Lahore,Electronics,61877,2022-01-22 09:00:00
515,1489,Customer_515,22,Female,Quetta,Clothing,12539,2022-01-22 10:00:00
516,2409,Customer_516,48,Male,Islamabad,Furniture,45661,2022-01-22 11:00:00
517,1784,Customer_517,58,Male,Peshawar,Clothing,35506,2022-01-22 12:00:00
518,2127,Customer_518,23,Male,Peshawar,Grocery,18044,2022-01-22 13:00:00
519,2952,Customer_519,54,Male,Lahore,Grocery,13487,2022-01-22 14:00:00
520,2416,Customer_520,27,Male,Islamabad,Furniture,5739,2022-01-22 15:00:00
521,2834,Customer_521,57,Female,Islamabad,Electronics,45285,2022-01-22 16:00:00
522,1245,Customer_522,24,Male,Quetta,Clothing,23858,2022-01-22 17:00:00
523,2199,Customer_523,56,Female,Peshawar,Grocery,56950,2022-01-22 18:00:00
524,2062,Customer_524,55,Female,Karachi,Clothing,28928,2022-01-22 19:00:00
525,2500,Customer_525,38,Male,Lahore,Grocery,9596,2022-01-22 20:00:00
526,2705,Customer_526,37,Female,Lahore,Clothing,48082,2022-01-22 21:00:00
527,1758,Customer_527,20,Male,Lahore,Electronics,25036,2022-01-22 22:00:00
528,1537,Customer_528,39,Male,Lahore,Furniture,57895,2022-01-22 23:00:00
529,2890,Customer_529,64,Male,Karachi,Electronics,68657,2022-01-23 00:00:00
530,2841,Customer_530,21,Female,Karachi,Clothing,69984,2022-01-23 01:00:00
531,1920,Customer_531,45,Male,Quetta,Grocery,1787,2022-01-23 02:00:00
532,1407,Customer_532,29,Male,Peshawar,Grocery,55010,2022-01-23 03:00:00
533,1524,Customer_533,55,Male,Karachi,Furniture,24402,2022-01-23 04:00:00
534,1827,Customer_534,53,Female,Quetta,Electronics,56688,2022-01-23 05:00:00
535,2529,Customer_535,64,Male,Islamabad,Electronics,21664,2022-01-23 06:00:00
536,1902,Customer_536,58,Female,Peshawar,Electronics,2272,2022-01-23 07:00:00
537,2848,Customer_537,22,Female,Karachi,Grocery,53554,2022-01-23 08:00:00
538,1035,Customer_538,30,Male,Islamabad,Furniture,55378,2022-01-23 09:00:00
539,1684,Customer_539,40,Female,Quetta,Grocery,32738,2022-01-23 10:00:00
540,1019,Customer_540,47,Female,Karachi,Electronics,58793,2022-01-23 11:00:00
541,1320,Customer_541,54,Male,Karachi,Clothing,7713,2022-01-23 12:00:00
542,2799,Customer_542,42,Male,Islamabad,Grocery,15441,2022-01-23 13:00:00
543,1511,Customer_543,44,Male,Karachi,Furniture,16464,2022-01-23 14:00:00
544,1399,Customer_544,31,Female,Lahore,Electronics,27355,2022-01-23 15:00:00
545,1653,Customer_545,64,Male,Karachi,Clothing,59269,2022-01-23 16:00:00
546,1971,Customer_546,53,Female,Peshawar,Grocery,1546,2022-01-23 17:00:00
547,2906,Customer_547,56,Female,Islamabad,Clothing,15409,2022-01-23 18:00:00
548,1470,Customer_548,33,Female,Peshawar,Clothing,79614,2022-01-23 19:00:00
549,2166,Customer_549,39,Female,Quetta,Furniture,23868,2022-01-23 20:00:00
550,2115,Customer_550,38,Female,Peshawar,Grocery,71755,2022-01-23 21:00:00
551,2377,Customer_551,38,Male,Lahore,Furniture,16124,2022-01-23 22:00:00
552,1833,Customer_552,25,Male,Lahore,Electronics,10852,2022-01-23 23:00:00
553,2823,Customer_553,33,Female,Peshawar,Clothing,9723,2022-01-24 00:00:00
554,1726,Customer_554,48,Female,Quetta,Furniture,78754,2022-01-24 01:00:00
555,2982,Customer_555,59,Male,Karachi,Furniture,67351,2022-01-24 02:00:00
556,1853,Customer_556,27,Male,Lahore,Electronics,50544,2022-01-24 03:00:00
557,1050,Customer_557,49,Female,Peshawar,Grocery,31919,2022-01-24 04:00:00
558,2688,Customer_558,51,Female,Peshawar,Furniture,14267,2022-01-24 05:00:00
559,2721,Customer_559,26,Male,Peshawar,Clothing,72502,2022-01-24 06:00:00
560,1574,Customer_560,34,Male,Karachi,Clothing,31528,2022-01-24 07:00:00
561,2213,Customer_561,28,Female,Islamabad,Clothing,48453,2022-01-24 08:00:00
562,2148,Customer_562,49,Male,Quetta,Clothing,58465,2022-01-24 09:00:00
563,1149,Customer_563,27,Male,Islamabad,Furniture,70276,2022-01-24 10:00:00
564,1313,Customer_564,39,Female,Quetta,Clothing,31959,2022-01-24 11:00:00
565,1569,Customer_565,34,Female,Quetta,Furniture,25189,2022-01-24 12:00:00
566,2365,Customer_566,21,Female,Peshawar,Grocery,68482,2022-01-24 13:00:00
567,1304,Customer_567,64,Male,Lahore,Clothing,3846,2022-01-24 14:00:00
568,2715,Customer_568,42,Female,Peshawar,Grocery,45679,2022-01-24 15:00:00
569,1681,Customer_569,38,Male,Karachi,Furniture,41017,2022-01-24 16:00:00
570,1837,Customer_570,54,Female,Quetta,Electronics,70178,2022-01-24 17:00:00
571,2806,Customer_571,55,Female,Lahore,Grocery,73123,2022-01-24 18:00:00
572,2077,Customer_572,18,Male,Quetta,Clothing,59416,2022-01-24 19:00:00
573,2002,Customer_573,42,Male,Quetta,Electronics,49075,2022-01-24 20:00:00
574,1443,Customer_574,53,Female,Peshawar,Grocery,45539,2022-01-24 21:00:00
575,1612,Customer_575,34,Female,Lahore,Furniture,50455,2022-01-24 22:00:00
576,1992,Customer_576,58,Male,Lahore,Furniture,56371,2022-01-24 23:00:00
577,1263,Customer_577,41,Female,Quetta,Furniture,61178,2022-01-25 00:00:00
578,2076,Customer_578,19,Male,Lahore,Grocery,31851,2022-01-25 01:00:00
579,2595,Customer_579,57,Male,Lahore,Furniture,61193,2022-01-25 02:00:00
580,2003,Customer_580,32,Female,Peshawar,Grocery,31933,2022-01-25 03:00:00
581,2643,Customer_581,49,Male,Islamabad,Clothing,75297,2022-01-25 04:00:00
582,1004,Customer_582,56,Male,Karachi,Clothing,79515,2022-01-25 05:00:00
583,2126,Customer_583,23,Male,Islamabad,Grocery,16304,2022-01-25 06:00:00
584,2219,Customer_584,18,Female,Lahore,Grocery,45601,2022-01-25 07:00:00
585,1773,Customer_585,64,Male,Quetta,Electronics,60615,2022-01-25 08:00:00
586,1876,Customer_586,40,Female,Karachi,Furniture,78863,2022-01-25 09:00:00
587,1991,Customer_587,56,Female,Karachi,Clothing,45200,2022-01-25 10:00:00
588,1883,Customer_588,34,Female,Quetta,Clothing,78076,2022-01-25 11:00:00
589,2373,Customer_589,51,Male,Karachi,Electronics,19977,2022-01-25 12:00:00
590,1046,Customer_590,58,Male,Quetta,Grocery,16627,2022-01-25 13:00:00
591,1866,Customer_591,46,Female,Karachi,Grocery,26549,2022-01-25 14:00:00
592,1822,Customer_592,26,Female,Islamabad,Electronics,12973,2022-01-25 15:00:00
593,1935,Customer_593,30,Male,Karachi,Furniture,62336,2022-01-25 16:00:00
594,2843,Customer_594,23,Female,Peshawar,Grocery,42964,2022-01-25 17:00:00
595,1655,Customer_595,23,Female,Quetta,Grocery,14214,2022-01-25 18:00:00
596,1268,Customer_596,37,Male,Karachi,Furniture,61378,2022-01-25 19:00:00
597,1369,Customer_597,20,Female,Quetta,Furniture,34708,2022-01-25 20:00:00
598,1635,Customer_598,34,Male,Peshawar,Electronics,75183,2022-01-25 21:00:00
599,2129,Customer_599,29,Male,Karachi,Electronics,42014,2022-01-25 22:00:00
600,2693,Customer_600,64,Female,Karachi,Electronics,5636,2022-01-25 23:00:00
601,2682,Customer_601,62,Male,Peshawar,Grocery,32016,2022-01-26 00:00:00
602,1656,Customer_602,18,Male,Peshawar,Electronics,77482,2022-01-26 01:00:00
603,1119,Customer_603,34,Male,Peshawar,Grocery,64378,2022-01-26 02:00:00
